"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/17/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/18/2022","AQS","130730001","1","0.029","ppm","27","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/19/2022","AQS","130730001","1","0.044","ppm","41","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/20/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/21/2022","AQS","130730001","1","0.032","ppm","30","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/22/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/23/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/24/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/25/2022","AQS","130730001","1","0.024","ppm","22","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/26/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/27/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/28/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/29/2022","AQS","130730001","1","0.032","ppm","30","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/30/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"07/31/2022","AQS","130730001","1","0.026","ppm","24","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/01/2022","AQS","130730001","1","0.028","ppm","26","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/02/2022","AQS","130730001","1","0.037","ppm","34","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/03/2022","AQS","130730001","1","0.038","ppm","35","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/04/2022","AQS","130730001","1","0.039","ppm","36","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/05/2022","AQS","130730001","1","0.024","ppm","22","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/06/2022","AQS","130730001","1","0.016","ppm","15","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/07/2022","AQS","130730001","1","0.023","ppm","21","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/08/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/09/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/10/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/11/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/12/2022","AQS","130730001","1","0.029","ppm","27","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/13/2022","AQS","130730001","1","0.043","ppm","40","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/14/2022","AQS","130730001","1","0.047","ppm","44","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/15/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/16/2022","AQS","130730001","1","0.032","ppm","30","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/17/2022","AQS","130730001","1","0.026","ppm","24","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/18/2022","AQS","130730001","1","0.036","ppm","33","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/19/2022","AQS","130730001","1","0.025","ppm","23","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/20/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/21/2022","AQS","130730001","1","0.027","ppm","25","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/22/2022","AQS","130730001","1","0.025","ppm","23","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/23/2022","AQS","130730001","1","0.024","ppm","22","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/24/2022","AQS","130730001","1","0.037","ppm","34","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/25/2022","AQS","130730001","1","0.026","ppm","24","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/26/2022","AQS","130730001","1","0.026","ppm","24","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/27/2022","AQS","130730001","1","0.029","ppm","27","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/28/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/29/2022","AQS","130730001","1","0.024","ppm","22","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/30/2022","AQS","130730001","1","0.027","ppm","25","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"08/31/2022","AQS","130730001","1","0.04","ppm","37","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/01/2022","AQS","130730001","1","0.04","ppm","37","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/02/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/03/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/04/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/05/2022","AQS","130730001","1","0.019","ppm","18","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/06/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/07/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/08/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/09/2022","AQS","130730001","1","0.038","ppm","35","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/10/2022","AQS","130730001","1","0.022","ppm","20","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/11/2022","AQS","130730001","1","0.023","ppm","21","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/12/2022","AQS","130730001","1","0.028","ppm","26","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/13/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/14/2022","AQS","130730001","1","0.043","ppm","40","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/15/2022","AQS","130730001","1","0.042","ppm","39","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/16/2022","AQS","130730001","1","0.048","ppm","44","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/17/2022","AQS","130730001","1","0.047","ppm","44","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/18/2022","AQS","130730001","1","0.036","ppm","33","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/19/2022","AQS","130730001","1","0.037","ppm","34","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/20/2022","AQS","130730001","1","0.036","ppm","33","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/21/2022","AQS","130730001","1","0.047","ppm","44","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/22/2022","AQS","130730001","1","0.046","ppm","43","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/23/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/24/2022","AQS","130730001","1","0.05","ppm","46","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/25/2022","AQS","130730001","1","0.039","ppm","36","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/26/2022","AQS","130730001","1","0.045","ppm","42","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/27/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/28/2022","AQS","130730001","1","0.042","ppm","39","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/29/2022","AQS","130730001","1","0.028","ppm","26","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"09/30/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/01/2022","AQS","130730001","1","0.031","ppm","29","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/02/2022","AQS","130730001","1","0.027","ppm","25","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/03/2022","AQS","130730001","1","0.025","ppm","23","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/04/2022","AQS","130730001","1","0.036","ppm","33","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/05/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/06/2022","AQS","130730001","1","0.046","ppm","43","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/07/2022","AQS","130730001","1","0.046","ppm","43","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/08/2022","AQS","130730001","1","0.047","ppm","44","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/09/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/10/2022","AQS","130730001","1","0.038","ppm","35","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/11/2022","AQS","130730001","1","0.042","ppm","39","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/12/2022","AQS","130730001","1","0.037","ppm","34","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/13/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/14/2022","AQS","130730001","1","0.037","ppm","34","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/15/2022","AQS","130730001","1","0.043","ppm","40","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/16/2022","AQS","130730001","1","0.039","ppm","36","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/17/2022","AQS","130730001","1","0.045","ppm","42","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/18/2022","AQS","130730001","1","0.038","ppm","35","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/19/2022","AQS","130730001","1","0.03","ppm","28","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/20/2022","AQS","130730001","1","0.035","ppm","32","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/21/2022","AQS","130730001","1","0.043","ppm","40","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/22/2022","AQS","130730001","1","0.044","ppm","41","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/23/2022","AQS","130730001","1","0.038","ppm","35","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/24/2022","AQS","130730001","1","0.041","ppm","38","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/25/2022","AQS","130730001","1","0.055","ppm","51","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/26/2022","AQS","130730001","1","0.034","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/27/2022","AQS","130730001","1","0.033","ppm","31","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/28/2022","AQS","130730001","1","0.039","ppm","36","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/29/2022","AQS","130730001","1","0.021","ppm","19","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"10/30/2022","AQS","130730001","1","0.018","ppm","17","Evans","17","100.0000","44201","Ozone","047","12260","Augusta-Richmond County, GA-SC","13","Georgia","073","Columbia","33.5820435341433","-82.1312494133626"
"03/01/2022","AQS","130850001","2","0.048","ppm","44","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/02/2022","AQS","130850001","2","0.055","ppm","51","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/03/2022","AQS","130850001","2","0.06","ppm","67","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/04/2022","AQS","130850001","2","0.054","ppm","50","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/05/2022","AQS","130850001","2","0.053","ppm","49","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/06/2022","AQS","130850001","2","0.042","ppm","39","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/07/2022","AQS","130850001","2","0.032","ppm","30","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/08/2022","AQS","130850001","2","0.026","ppm","24","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/09/2022","AQS","130850001","2","0.029","ppm","27","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/10/2022","AQS","130850001","2","0.034","ppm","31","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/11/2022","AQS","130850001","2","0.028","ppm","26","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/12/2022","AQS","130850001","2","0.042","ppm","39","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/13/2022","AQS","130850001","2","0.047","ppm","44","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/14/2022","AQS","130850001","2","0.05","ppm","46","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/15/2022","AQS","130850001","2","0.043","ppm","40","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/16/2022","AQS","130850001","2","0.036","ppm","33","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/17/2022","AQS","130850001","2","0.047","ppm","44","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/18/2022","AQS","130850001","2","0.027","ppm","25","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/19/2022","AQS","130850001","2","0.038","ppm","35","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/20/2022","AQS","130850001","2","0.046","ppm","43","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/21/2022","AQS","130850001","2","0.051","ppm","47","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/22/2022","AQS","130850001","2","0.05","ppm","46","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/23/2022","AQS","130850001","2","0.04","ppm","37","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/24/2022","AQS","130850001","2","0.049","ppm","45","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/25/2022","AQS","130850001","2","0.04","ppm","37","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/26/2022","AQS","130850001","2","0.046","ppm","43","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/27/2022","AQS","130850001","2","0.046","ppm","43","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
"03/28/2022","AQS","130850001","2","0.048","ppm","44","Dawsonville","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","085","Dawson","34.3762272381086","-84.0595064747239"
