"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/02/2022","AQS","130210007","1","4.9","ug/m3 LC","27","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/05/2022","AQS","130210007","1","10.3","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/08/2022","AQS","130210007","1","7.2","ug/m3 LC","40","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/11/2022","AQS","130210007","1","3.3","ug/m3 LC","18","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/14/2022","AQS","130210007","1","9.7","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/17/2022","AQS","130210007","1","5.7","ug/m3 LC","32","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/20/2022","AQS","130210007","1","14","ug/m3 LC","60","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/23/2022","AQS","130210007","1","9.3","ug/m3 LC","51","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/26/2022","AQS","130210007","1","10.4","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/29/2022","AQS","130210007","1","4.2","ug/m3 LC","23","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/01/2022","AQS","130210007","1","20.2","ug/m3 LC","72","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/04/2022","AQS","130210007","1","2.9","ug/m3 LC","16","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/07/2022","AQS","130210007","1","6.9","ug/m3 LC","38","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/10/2022","AQS","130210007","1","19.6","ug/m3 LC","71","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/13/2022","AQS","130210007","1","7.6","ug/m3 LC","42","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/16/2022","AQS","130210007","1","11.8","ug/m3 LC","56","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/19/2022","AQS","130210007","1","5.3","ug/m3 LC","29","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/22/2022","AQS","130210007","1","9.4","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/25/2022","AQS","130210007","1","9.8","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/28/2022","AQS","130210007","1","4.2","ug/m3 LC","23","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/03/2022","AQS","130210007","1","24.2","ug/m3 LC","79","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/06/2022","AQS","130210007","1","6.9","ug/m3 LC","38","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/09/2022","AQS","130210007","1","5.9","ug/m3 LC","33","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/12/2022","AQS","130210007","1","2.6","ug/m3 LC","14","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/15/2022","AQS","130210007","1","6.3","ug/m3 LC","35","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/18/2022","AQS","130210007","1","9.1","ug/m3 LC","51","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/21/2022","AQS","130210007","1","8.9","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/24/2022","AQS","130210007","1","6.4","ug/m3 LC","36","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/28/2022","AQS","130210007","1","4","ug/m3 LC","22","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/30/2022","AQS","130210007","1","10.7","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/02/2022","AQS","130210007","1","9.9","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/05/2022","AQS","130210007","1","13.2","ug/m3 LC","59","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/08/2022","AQS","130210007","1","7.2","ug/m3 LC","40","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/11/2022","AQS","130210007","1","10.8","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/14/2022","AQS","130210007","1","7.1","ug/m3 LC","39","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/17/2022","AQS","130210007","1","6.4","ug/m3 LC","36","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/20/2022","AQS","130210007","1","8.4","ug/m3 LC","47","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/23/2022","AQS","130210007","1","11.8","ug/m3 LC","56","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/26/2022","AQS","130210007","1","8.3","ug/m3 LC","46","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/29/2022","AQS","130210007","1","12.6","ug/m3 LC","58","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/02/2022","AQS","130210007","1","10.2","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/05/2022","AQS","130210007","1","12.7","ug/m3 LC","58","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/08/2022","AQS","130210007","1","4.3","ug/m3 LC","24","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/11/2022","AQS","130210007","1","15","ug/m3 LC","62","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/14/2022","AQS","130210007","1","8.8","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/17/2022","AQS","130210007","1","7.2","ug/m3 LC","40","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/20/2022","AQS","130210007","1","9.5","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/23/2022","AQS","130210007","1","8.8","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/26/2022","AQS","130210007","1","7","ug/m3 LC","39","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/29/2022","AQS","130210007","1","8.9","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/01/2022","AQS","130210007","1","10.7","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/04/2022","AQS","130210007","1","7","ug/m3 LC","39","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/07/2022","AQS","130210007","1","10.6","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/10/2022","AQS","130210007","1","7.8","ug/m3 LC","43","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/13/2022","AQS","130210007","1","12.8","ug/m3 LC","58","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/16/2022","AQS","130210007","1","16.2","ug/m3 LC","64","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/19/2022","AQS","130210007","1","5.3","ug/m3 LC","29","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/22/2022","AQS","130210007","1","13.5","ug/m3 LC","59","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/25/2022","AQS","130210007","1","8.1","ug/m3 LC","45","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/28/2022","AQS","130210007","1","9.4","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/01/2022","AQS","130210007","1","5.6","ug/m3 LC","31","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/04/2022","AQS","130210007","1","7.4","ug/m3 LC","41","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/07/2022","AQS","130210007","1","6.6","ug/m3 LC","37","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/10/2022","AQS","130210007","1","5.7","ug/m3 LC","32","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/13/2022","AQS","130210007","1","4.4","ug/m3 LC","24","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/16/2022","AQS","130210007","1","5.1","ug/m3 LC","28","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/19/2022","AQS","130210007","1","8.9","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/22/2022","AQS","130210007","1","7.2","ug/m3 LC","40","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/25/2022","AQS","130210007","1","6.6","ug/m3 LC","37","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/28/2022","AQS","130210007","1","7.4","ug/m3 LC","41","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/31/2022","AQS","130210007","1","7.5","ug/m3 LC","42","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/03/2022","AQS","130210007","1","5.3","ug/m3 LC","29","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/06/2022","AQS","130210007","1","6.4","ug/m3 LC","36","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/09/2022","AQS","130210007","1","6","ug/m3 LC","33","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/12/2022","AQS","130210007","1","6.1","ug/m3 LC","34","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/15/2022","AQS","130210007","1","11.4","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/18/2022","AQS","130210007","1","10.1","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/21/2022","AQS","130210007","1","4.4","ug/m3 LC","24","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/24/2022","AQS","130210007","1","6.9","ug/m3 LC","38","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/27/2022","AQS","130210007","1","5.9","ug/m3 LC","33","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/30/2022","AQS","130210007","1","5","ug/m3 LC","28","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/02/2022","AQS","130210007","1","4.5","ug/m3 LC","25","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/05/2022","AQS","130210007","1","5","ug/m3 LC","28","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/08/2022","AQS","130210007","1","8.9","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/11/2022","AQS","130210007","1","3.6","ug/m3 LC","20","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/14/2022","AQS","130210007","1","8.9","ug/m3 LC","49","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/17/2022","AQS","130210007","1","11.8","ug/m3 LC","56","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/20/2022","AQS","130210007","1","15.4","ug/m3 LC","63","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/23/2022","AQS","130210007","1","5.6","ug/m3 LC","31","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/26/2022","AQS","130210007","1","10.6","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/29/2022","AQS","130210007","1","4.4","ug/m3 LC","24","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/02/2022","AQS","130210007","1","4.8","ug/m3 LC","27","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/05/2022","AQS","130210007","1","12.3","ug/m3 LC","57","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/08/2022","AQS","130210007","1","10.5","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/11/2022","AQS","130210007","1","10.4","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/14/2022","AQS","130210007","1","10.3","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
