"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/20/2022","AQS","470010101","1","0.058","ppm","61","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/21/2022","AQS","470010101","1","0.058","ppm","61","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/22/2022","AQS","470010101","1","0.058","ppm","61","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/23/2022","AQS","470010101","1","0.059","ppm","64","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/24/2022","AQS","470010101","1","0.064","ppm","80","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/25/2022","AQS","470010101","1","0.048","ppm","44","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/26/2022","AQS","470010101","1","0.044","ppm","41","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/27/2022","AQS","470010101","1","0.046","ppm","43","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/28/2022","AQS","470010101","1","0.052","ppm","48","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/29/2022","AQS","470010101","1","0.053","ppm","49","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"06/30/2022","AQS","470010101","1","0.048","ppm","44","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/01/2022","AQS","470010101","1","0.051","ppm","47","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/02/2022","AQS","470010101","1","0.037","ppm","34","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/03/2022","AQS","470010101","1","0.034","ppm","31","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/04/2022","AQS","470010101","1","0.043","ppm","40","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/05/2022","AQS","470010101","1","0.035","ppm","32","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/06/2022","AQS","470010101","1","0.034","ppm","31","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/07/2022","AQS","470010101","1","0.04","ppm","37","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/08/2022","AQS","470010101","1","0.045","ppm","42","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/09/2022","AQS","470010101","1","0.04","ppm","37","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/10/2022","AQS","470010101","1","0.024","ppm","22","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
"07/11/2022","AQS","470010101","1","0.034","ppm","31","Freels/Oak Ridge","17","100.0000","44201","Ozone","087","28940","Knoxville, TN","47","Tennessee","001","Anderson","35.96504","-84.22319"
